39815,58,6,4,59,-0.0142,0.0000,-0.5105,-0.0079,164,205
39820,71,9,9,68,0.1032,0.0000,0.5126,0.0573,209,160
39825,84,7,15,88,-0.1856,-0.0004,0.5196,-0.1031,198,171
39830,101,19,25,104,-0.1084,-0.0001,-0.2726,-0.0602,169,200
39835,135,44,39,131,0.0877,0.0001,-0.0270,0.0487,187,182
39840,174,58,62,166,0.0783,0.0004,-0.1556,0.0435,181,188
39845,238,74,84,234,0.0057,0.0000,-0.0719,0.0032,252,255
39850,341,105,123,333,0.0120,0.0002,-0.3573,0.0067,241,255
39855,486,148,148,479,0.0300,0.0000,0.0940,0.0167,255,250
39860,731,212,215,751,-0.0594,-0.0001,-0.0385,-0.0330,251,255
39865,704,198,196,712,-0.0219,-0.0000,0.0074,-0.0122,254,255
39870,615,182,192,606,0.0192,0.0000,0.0774,0.0107,255,251
39875,554,146,192,526,0.0482,0.0002,-0.3458,0.0268,243,255
39880,520,134,168,497,0.0478,0.0004,-0.1069,0.0265,252,255
39885,542,151,174,515,0.0755,0.0007,-0.2730,0.0420,247,255
39890,586,166,201,575,-0.0024,-0.0000,-0.1985,-0.0013,246,255
39895,645,190,205,696,-0.1742,-0.0003,-0.0857,-0.0968,244,255
39900,782,205,227,776,-0.0036,-0.0006,0.4107,-0.0020,255,238
39905,753,204,192,756,0.0028,0.0000,0.2688,0.0016,255,244
39910,760,200,181,712,0.1583,0.0004,0.0307,0.0880,255,247
39915,820,233,195,751,0.2206,0.0009,0.0990,0.1226,255,242
39920,751,242,188,661,0.3166,0.0017,0.1417,0.1759,255,236
39925,707,230,144,591,0.4672,0.0028,0.3300,0.2596,255,222
39930,705,233,151,549,0.6044,0.0040,0.4366,0.3358,255,213
39935,713,208,146,574,0.5254,0.0054,0.0218,0.2919,255,232
39940,803,269,171,626,0.6058,0.0070,0.3298,0.3365,255,217
39945,883,280,163,686,0.6334,0.0088,0.0170,0.3519,255,228
39950,893,263,189,686,0.6160,0.0105,0.1170,0.3422,255,225
39955,765,234,149,613,0.5530,0.0121,-0.1346,0.3072,255,237
39960,726,229,163,583,0.5238,0.0138,-0.2306,0.2910,255,242
39965,692,208,158,605,0.3366,0.0150,-0.4386,0.1870,251,255
39970,729,208,162,648,0.2978,0.0160,-0.2654,0.1654,255,253
39975,803,212,204,738,0.1867,0.0166,-0.3385,0.1037,249,255
39980,734,187,197,673,0.1739,0.0171,-0.2085,0.0966,254,255
39985,648,160,204,652,-0.0606,-0.0001,-0.1095,-0.0337,248,255
39990,601,155,222,687,-0.3514,-0.0010,-0.1678,-0.1952,234,255
39995,637,183,269,781,-0.4986,-0.0023,-0.0354,-0.2770,233,255
40000,691,161,317,854,-0.5739,-0.0037,-0.3304,-0.3188,218,255
40005,636,157,288,820,-0.6467,-0.0055,-0.0063,-0.3593,228,255
40010,606,127,300,812,-0.7717,-0.0073,-0.4609,-0.4287,205,255
40015,675,157,270,815,-0.5005,-0.0090,0.2321,-0.2780,243,255
40020,705,143,265,842,-0.4907,-0.0105,0.1270,-0.2726,240,255
40025,705,157,254,823,-0.4187,-0.0115,0.1481,-0.2326,243,255
40030,713,160,273,832,-0.4277,-0.0126,-0.3439,-0.2376,223,255
40035,700,160,235,778,-0.2970,-0.0134,0.0174,-0.1650,243,255
40040,693,153,228,769,-0.2959,-0.0142,-0.2208,-0.1644,233,255
40045,730,168,221,790,-0.2197,-0.0149,0.1118,-0.1221,250,255
40050,700,164,226,756,-0.2243,-0.0154,-0.1069,-0.1246,241,255
40055,633,181,185,662,-0.0986,-0.0157,-0.0067,-0.0548,250,255
40060,573,161,145,548,0.1148,0.0001,0.2805,0.0638,255,239
40120,606,203,145,553,0.2592,0.0108,-0.0836,0.1440,255,247
40125,602,183,141,536,0.2955,0.0115,0.1187,0.1642,255,237
40130,636,212,141,578,0.2814,0.0124,-0.2518,0.1563,255,253
40135,734,238,150,661,0.3099,0.0133,-0.1135,0.1722,255,246
40140,797,225,167,707,0.3114,0.0141,0.0235,0.1730,255,241
40145,782,216,166,678,0.3537,0.0149,0.3845,0.1965,255,224
40150,782,217,175,687,0.3163,0.0157,0.1737,0.1757,255,234
40155,773,212,178,681,0.3026,0.0166,-0.1160,0.1681,255,246
40160,757,204,172,653,0.3467,0.0175,0.0817,0.1926,255,237
40165,774,198,183,674,0.3100,0.0183,0.0616,0.1722,255,239
40170,773,204,168,674,0.3295,0.0190,0.1497,0.1831,255,235
40175,726,207,187,651,0.2490,0.0197,-0.3500,0.1383,251,255
40180,729,203,161,640,0.3209,0.0206,-0.1107,0.1783,255,245
40185,761,204,163,655,0.3624,0.0216,0.0635,0.2013,255,237
40190,763,229,166,690,0.2747,0.0224,-0.0969,0.1526,255,246
40195,747,222,171,674,0.2679,0.0232,0.0012,0.1488,255,243
40200,781,203,163,691,0.3036,0.0238,0.4374,0.1687,255,224
40205,759,208,166,668,0.3148,0.0245,0.3169,0.1749,255,228
40210,683,204,150,601,0.3297,0.0254,-0.1355,0.1832,255,246
40215,657,195,149,565,0.3701,0.0266,-0.2294,0.2056,255,248
40220,635,168,142,532,0.4083,0.0274,0.0459,0.2268,255,235
40225,639,187,161,545,0.3619,0.0284,0.0079,0.2010,255,239
40230,674,191,158,591,0.3145,0.0293,0.1237,0.1747,255,236
40235,738,204,171,673,0.2298,0.0300,-0.0633,0.1277,255,247
40240,776,212,183,720,0.1875,0.0304,0.2320,0.1042,255,237
40245,653,169,191,644,0.0054,0.0305,-0.1350,0.0030,251,255
40250,606,162,188,597,0.0012,0.0000,0.2043,0.0006,255,246
40255,558,156,189,584,-0.1344,-0.0001,-0.3683,-0.0746,234,255
40315,590,156,162,565,0.0843,0.0021,0.0878,0.0468,255,248
40320,598,153,150,553,0.1708,0.0026,-0.1311,0.0949,255,253
40325,641,165,133,561,0.3264,0.0035,0.0496,0.1813,255,239
40330,688,174,172,660,0.0914,0.0041,-0.5073,0.0508,238,255
40335,761,209,195,713,0.1514,0.0046,0.0214,0.0841,255,247
40340,795,196,235,829,-0.1235,-0.0001,-0.5194,-0.0686,229,255
40345,901,213,235,834,0.1476,0.0002,0.2004,0.0820,255,241
40350,823,224,222,781,0.1124,0.0004,0.1986,0.0624,255,242
40355,717,173,206,761,-0.1599,-0.0002,-0.3361,-0.0889,235,255
40360,716,203,214,793,-0.2262,-0.0008,-0.1133,-0.1256,241,255
40365,657,182,222,731,-0.2632,-0.0015,0.2879,-0.1462,255,254
40370,594,182,227,707,-0.4042,-0.0023,-0.2721,-0.2246,227,255
40375,597,173,213,700,-0.3733,-0.0034,0.1902,-0.2074,247,255
40380,618,175,266,716,-0.3904,-0.0044,-0.2669,-0.2169,228,255
40385,663,175,252,738,-0.2974,-0.0052,0.0196,-0.1652,243,255
40390,653,160,234,708,-0.2451,-0.0060,0.1902,-0.1362,252,255
40395,635,160,235,707,-0.3016,-0.0068,-0.0257,-0.1675,241,255
40400,679,178,232,743,-0.2417,-0.0076,0.1648,-0.1343,251,255
40405,675,169,217,709,-0.1525,-0.0080,-0.0132,-0.0847,248,255
40410,648,173,213,657,-0.0713,-0.0081,-0.0465,-0.0396,249,255
40415,661,171,227,647,-0.0148,-0.0082,0.0365,-0.0082,255,254
40420,686,200,197,655,0.0994,0.0001,0.2138,0.0552,255,242
40425,717,200,206,721,-0.0176,-0.0000,-0.1673,-0.0098,247,255
40430,823,224,210,819,0.0225,0.0001,-0.1848,0.0125,248,255
40435,859,208,221,798,0.1467,0.0005,0.0196,0.0815,255,248
40440,810,194,218,764,0.1033,0.0007,0.1186,0.0574,255,246
40445,782,196,225,760,0.0339,0.0010,-0.2664,0.0188,245,255
40450,816,212,231,785,0.0652,0.0013,-0.1096,0.0362,253,255
40455,887,211,240,845,0.0800,0.0016,0.0355,0.0444,255,250
40460,819,190,236,824,-0.0531,-0.0000,-0.2109,-0.0295,244,255
40465,772,183,217,827,-0.1792,-0.0004,-0.0882,-0.0995,244,255
40470,756,182,252,851,-0.3131,-0.0010,-0.6431,-0.1739,216,255
40475,700,165,240,816,-0.3964,-0.0019,-0.2225,-0.2202,230,255
40480,616,160,240,746,-0.4801,-0.0032,-0.1419,-0.2667,229,255
40485,585,148,247,721,-0.5365,-0.0047,-0.0144,-0.2981,232,255
40490,597,153,248,739,-0.5399,-0.0061,-0.0430,-0.2999,231,255
40495,675,190,290,815,-0.4751,-0.0074,-0.0132,-0.2640,235,255
40500,645,153,227,760,-0.4225,-0.0088,0.4070,-0.2347,254,255
40560,589,194,154,523,0.2934,0.0059,-0.2265,0.1630,255,252
40565,654,200,159,575,0.3151,0.0066,-0.0400,0.1751,255,243
40570,747,220,188,669,0.2625,0.0073,0.0778,0.1458,255,241
40575,803,238,214,786,0.0661,0.0078,-0.5119,0.0367,237,255
40580,725,204,226,726,-0.0239,-0.0001,0.0567,-0.0133,255,253
40585,671,160,228,716,-0.2059,-0.0006,0.0075,-0.1144,247,255
40590,649,156,245,742,-0.3696,-0.0016,-0.1851,-0.2054,232,255
40595,687,170,270,807,-0.4281,-0.0026,-0.2315,-0.2378,228,255
40600,631,190,279,763,-0.4686,-0.0038,-0.1504,-0.2603,230,255
40605,576,142,260,709,-0.5516,-0.0054,-0.0821,-0.3065,229,255
40610,572,142,279,735,-0.6521,-0.0066,-0.4522,-0.3623,210,255
40615,615,165,300,768,-0.5786,-0.0081,0.4126,-0.3214,248,255
40620,640,144,339,853,-0.7597,-0.0097,-0.2278,-0.4221,215,255
40625,606,130,290,785,-0.6928,-0.0113,0.0255,-0.3849,227,255
40630,558,118,287,700,-0.6440,-0.0127,0.0854,-0.3578,232,255
40635,525,121,290,707,-0.7833,-0.0149,-0.1038,-0.4352,218,255
40641,516,123,312,730,-0.8898,-0.0158,-0.5614,-0.4943,196,255
40646,584,118,367,807,-0.8808,-0.0181,-0.1261,-0.4893,214,255
40651,584,123,356,820,-0.8995,-0.0206,0.0249,-0.4997,219,255
40656,462,112,320,711,-1.0710,-0.0233,-0.3603,-0.5950,196,255
40661,405,95,286,636,-1.1190,-0.0256,-0.3365,-0.6217,195,255
40666,378,93,291,618,-1.1974,-0.0283,-0.1101,-0.6652,201,255
40671,388,91,304,638,-1.2198,-0.0309,-0.1439,-0.6777,199,255
40676,426,113,320,679,-1.1306,-0.0343,0.3494,-0.6281,222,255
40681,449,118,343,747,-1.2156,-0.0378,0.1260,-0.6753,209,255
40686,520,127,359,812,-1.0970,-0.0409,0.3337,-0.6095,222,255
40691,571,117,360,849,-1.0219,-0.0438,0.0886,-0.5677,215,255
40696,580,123,347,810,-0.8845,-0.0464,0.0097,-0.4914,218,255
40701,593,134,312,806,-0.7971,-0.0489,0.4079,-0.4428,237,255
40706,643,146,313,847,-0.7194,-0.0506,0.2987,-0.3997,236,255
40711,606,144,274,777,-0.6426,-0.0520,0.1264,-0.3570,232,255
40716,556,160,238,690,-0.5255,-0.0537,0.3174,-0.2920,244,255
40721,530,165,191,612,-0.3268,-0.0547,0.0499,-0.1816,241,255
40726,576,169,188,601,-0.1103,-0.0554,0.7038,-0.0613,255,233
40731,618,174,180,631,-0.0505,-0.0556,0.1287,-0.0281,255,254
40736,679,217,175,683,0.0308,0.0000,0.3704,0.0171,255,238
40741,785,233,187,726,0.2079,0.0004,0.3086,0.1155,255,234
40746,731,239,153,604,0.4867,0.0015,0.4725,0.2704,255,216
40751,663,233,129,505,0.6800,0.0031,0.6552,0.3778,255,201
40756,665,233,102,470,0.8767,0.0049,0.4021,0.4871,255,203
40761,683,264,98,441,1.0805,0.0073,0.1379,0.6003,255,205
40766,740,285,116,497,0.9868,0.0102,-0.1678,0.5482,255,221
40771,850,333,103,548,1.1149,0.0133,0.0326,0.6194,255,208
40776,880,324,115,565,1.1025,0.0164,-0.2116,0.6125,255,218
40781,815,294,120,545,0.9984,0.0194,-0.2307,0.5547,255,223
40786,777,271,106,562,0.8497,0.0220,-0.4323,0.4720,255,237
40791,781,298,131,584,0.7605,0.0244,-0.3849,0.4225,255,238
40796,811,275,141,613,0.7122,0.0264,-0.0544,0.3957,255,227
40801,819,285,158,638,0.6347,0.0281,0.0154,0.3526,255,227
40806,790,238,153,656,0.4772,0.0292,-0.2292,0.2651,255,243
40811,768,225,162,665,0.3679,0.0303,-0.0716,0.2044,255,241
40816,697,203,176,630,0.2406,0.0311,-0.1489,0.1336,255,250
40821,667,198,202,632,0.1070,0.0316,-0.3113,0.0594,248,255
40826,678,178,213,691,-0.0757,-0.0000,-0.5011,-0.0420,231,255
40831,692,182,213,721,-0.1175,-0.0001,-0.2943,-0.0653,238,255
40836,695,179,222,730,-0.1459,-0.0004,-0.1364,-0.0811,243,255
40841,649,169,235,700,-0.2249,-0.0008,-0.3716,-0.1249,231,255
40846,627,186,214,686,-0.2154,-0.0014,0.0215,-0.1197,247,255
40851,653,182,240,731,-0.2910,-0.0023,0.0131,-0.1617,243,255
40856,648,183,225,730,-0.2903,-0.0030,0.1089,-0.1613,247,255
40861,593,156,210,670,-0.3149,-0.0038,-0.1448,-0.1750,236,255
40866,537,144,209,618,-0.3676,-0.0046,-0.3516,-0.2042,226,255
40871,551,144,193,600,-0.2371,-0.0053,0.0683,-0.1317,248,255
40876,599,161,222,634,-0.1849,-0.0058,0.0827,-0.1027,250,255
40881,695,194,213,712,-0.0695,-0.0061,0.2569,-0.0386,255,247
40886,666,212,176,617,0.1971,0.0004,0.1996,0.1095,255,239
40891,646,203,138,540,0.4515,0.0014,0.4200,0.2508,255,220
40896,666,229,145,515,0.6216,0.0028,0.5041,0.3453,255,209
40901,729,259,120,537,0.7824,0.0045,0.1298,0.4347,255,218
40906,824,289,128,561,0.9489,0.0067,-0.0517,0.5272,255,218
40911,892,316,123,557,1.1422,0.0097,0.4135,0.6345,255,192
40916,838,306,106,493,1.2754,0.0131,0.2021,0.7085,255,195
40921,837,333,120,471,1.3400,0.0167,0.2562,0.7445,255,190
40926,854,367,102,489,1.3510,0.0204,-0.0313,0.7506,255,201
40931,947,407,106,522,1.4313,0.0245,-0.1743,0.7952,255,203
40936,952,401,102,511,1.4850,0.0286,-0.1092,0.8250,255,198
40941,936,388,93,510,1.4693,0.0328,-0.2440,0.8163,255,204
40946,940,389,93,502,1.5062,0.0371,-0.1704,0.8368,255,200
40951,922,392,103,476,1.5471,0.0406,-0.1123,0.8595,255,195
40956,829,351,76,433,1.5591,0.0447,0.2420,0.8662,255,181
40961,761,337,76,402,1.5282,0.0490,-0.0131,0.8490,255,192
40966,751,330,82,386,1.5606,0.0531,0.2534,0.8670,255,180
40971,802,375,81,420,1.5447,0.0573,0.1949,0.8582,255,183
40976,833,393,86,462,1.4408,0.0613,-0.0507,0.8005,255,196
40981,751,341,90,429,1.3598,0.0651,-0.0550,0.7554,255,200
40986,729,306,97,429,1.2788,0.0685,0.2085,0.7104,255,192
40991,760,314,124,480,1.1049,0.0700,-0.4991,0.6138,255,227
40996,819,342,119,550,1.0131,0.0700,-0.4458,0.5628,255,229
41001,905,358,137,609,0.9936,0.0700,-0.1235,0.5520,255,217
41006,957,372,129,635,1.0398,0.0700,0.0066,0.5776,255,210
41011,923,366,127,621,1.0118,0.0700,0.1175,0.5621,255,207
41016,863,315,136,621,0.8419,0.0700,-0.3490,0.4677,255,232
41021,884,315,140,652,0.7874,0.0700,-0.1455,0.4375,255,226
41026,909,308,174,741,0.5386,0.0700,-0.6150,0.2992,254,255
41031,820,274,169,686,0.4682,0.0700,-0.2361,0.2601,255,242
41036,756,243,167,651,0.3873,0.0700,-0.1328,0.2152,255,242
41041,747,254,175,673,0.2930,0.0700,-0.0177,0.1628,255,241
41046,721,200,218,713,0.0058,0.0700,-0.4068,0.0032,241,255
41051,725,201,234,748,-0.0962,-0.0001,-0.2594,-0.0535,240,255
41056,755,222,270,814,-0.1965,-0.0005,-0.2753,-0.1092,236,255
41061,709,187,260,765,-0.2258,-0.0010,-0.2197,-0.1255,237,255
41066,671,169,291,780,-0.4229,-0.0022,-0.0486,-0.2350,236,255
41071,619,144,325,799,-0.6878,-0.0039,-0.2972,-0.3821,215,255
41076,609,151,354,808,-0.7492,-0.0059,-0.2341,-0.4162,215,255
41081,529,104,355,764,-0.9822,-0.0084,-0.3300,-0.5457,202,255
41086,504,110,384,790,-1.1396,-0.0115,-0.1400,-0.6331,203,255
41091,485,87,432,786,-1.2550,-0.0149,-0.2651,-0.6972,193,255
41096,438,82,420,795,-1.4618,-0.0179,-0.6078,-0.8121,171,255
41101,361,74,411,730,-1.6492,-0.0225,0.1131,-0.9162,192,255
41106,306,91,364,717,-1.8341,-0.0235,0.1218,-1.0189,185,255
41111,293,66,373,695,-1.9085,-0.0235,0.1569,-1.0603,183,255
41116,282,54,382,683,-1.9670,-0.0235,-0.1974,-1.0928,167,255
41121,281,70,373,687,-1.9403,-0.0235,0.2680,-1.0780,187,255
41126,315,62,394,709,-1.8414,-0.0235,0.1841,-1.0230,187,255
41131,345,70,433,794,-1.8745,-0.0235,-0.0861,-1.0414,175,255
41136,372,70,451,862,-1.8985,-0.0235,-0.1889,-1.0547,170,255
41141,371,70,432,823,-1.8233,-0.0245,-0.0920,-1.0130,177,255
41146,402,74,433,841,-1.7239,-0.0265,0.3259,-0.9577,198,255
41151,396,74,402,806,-1.6713,-0.0303,0.2724,-0.9285,197,255
41156,413,88,398,814,-1.5898,-0.0338,0.0434,-0.8832,191,255
41161,443,84,399,819,-1.4885,-0.0380,0.1134,-0.8269,198,255
41166,449,96,351,759,-1.2888,-0.0418,0.3867,-0.7160,217,255
41171,434,100,311,704,-1.1864,-0.0454,0.3143,-0.6591,218,255
41176,456,110,307,700,-1.0631,-0.0484,0.0244,-0.5906,211,255
41181,534,126,290,734,-0.8166,-0.0510,0.4626,-0.4537,238,255
41186,606,145,286,765,-0.6173,-0.0530,0.3377,-0.3430,241,255
41191,589,165,239,695,-0.4180,-0.0543,0.3258,-0.2322,249,255
41196,623,171,201,657,-0.1438,-0.0549,0.6880,-0.0799,255,235
41201,636,190,197,638,-0.0141,-0.0552,0.3989,-0.0078,255,241
41206,650,216,187,669,-0.0293,-0.0554,0.1037,-0.0163,255,254
41211,742,237,184,690,0.2030,0.0001,0.7204,0.1128,255,218
41216,739,224,162,664,0.2888,0.0007,0.3525,0.1604,255,229
41221,673,208,157,578,0.3743,0.0017,0.1480,0.2079,255,234
41226,678,217,146,548,0.5222,0.0030,0.2601,0.2901,255,223
41231,688,226,146,562,0.5083,0.0044,-0.0592,0.2824,255,236
41236,755,252,150,600,0.5809,0.0060,0.0901,0.3227,255,227
41241,802,256,172,652,0.5107,0.0075,-0.1311,0.2837,255,239
41246,743,220,172,605,0.4779,0.0085,-0.0377,0.2655,255,237
41251,726,208,172,597,0.4471,0.0098,-0.0667,0.2484,255,239
41256,689,198,172,605,0.3007,0.0106,0.0200,0.1671,255,241
41261,721,209,189,686,0.1247,0.0111,-0.1444,0.0693,254,255
41266,706,209,188,677,0.1092,0.0114,-0.0899,0.0607,255,253
41271,678,199,162,610,0.2631,0.0120,0.1982,0.1461,255,236
41276,678,204,150,576,0.4030,0.0130,0.1181,0.2239,255,233
41281,703,220,157,582,0.4614,0.0141,0.2344,0.2563,255,226
41286,743,234,166,631,0.4099,0.0153,-0.1665,0.2277,255,244
41291,819,233,189,691,0.3988,0.0162,-0.0513,0.2215,255,240
41296,811,221,180,681,0.4098,0.0171,0.1316,0.2277,255,232
41301,802,225,199,712,0.2749,0.0180,-0.1270,0.1527,255,248
41306,806,252,231,717,0.2584,0.0188,-0.0786,0.1436,255,247
41311,730,216,197,665,0.2131,0.0195,-0.1102,0.1184,255,250
41316,696,187,184,618,0.2532,0.0201,0.2274,0.1407,255,234
41321,648,183,181,609,0.1321,0.0205,-0.0017,0.0734,255,248
41326,665,191,205,623,0.1197,0.0209,0.0108,0.0665,255,248
41331,693,169,209,659,0.0645,0.0211,0.0653,0.0358,255,248
41336,713,169,231,730,-0.1104,-0.0001,-0.2694,-0.0613,239,255
41341,686,169,240,716,-0.1600,-0.0004,-0.0725,-0.0889,245,255
41346,637,157,261,725,-0.3721,-0.0012,-0.3118,-0.2067,227,255
41351,622,172,270,763,-0.5133,-0.0024,-0.5620,-0.2852,211,255
41356,666,165,294,807,-0.5143,-0.0038,-0.0542,-0.2857,232,255
41361,580,162,270,751,-0.6340,-0.0054,-0.3619,-0.3522,214,255
41366,537,140,268,682,-0.6229,-0.0071,-0.0560,-0.3460,227,255
41371,537,152,269,674,-0.5824,-0.0086,-0.1028,-0.3235,227,255
41376,572,165,275,712,-0.5534,-0.0104,0.3340,-0.3074,245,255
41381,648,148,277,786,-0.5258,-0.0120,0.2256,-0.2921,242,255
41386,624,143,270,750,-0.5087,-0.0135,0.2092,-0.2826,242,255
41391,601,170,269,742,-0.5273,-0.0147,-0.1687,-0.2929,226,255
41396,597,161,274,780,-0.6576,-0.0162,-0.5224,-0.3653,207,255
41401,660,164,304,816,-0.5630,-0.0180,0.3092,-0.3128,244,255
41406,605,169,292,764,-0.5902,-0.0197,0.0233,-0.3279,231,255
41411,581,157,264,734,-0.5869,-0.0214,0.2472,-0.3260,240,255
41416,588,157,245,716,-0.4980,-0.0229,0.1378,-0.2767,239,255
41421,635,159,234,709,-0.3078,-0.0238,0.3507,-0.1710,255,254
41426,726,203,232,760,-0.1227,-0.0244,0.3764,-0.0682,255,245
41431,669,186,196,657,0.0274,0.0001,-0.0032,0.0152,255,254
41436,666,200,167,552,0.4259,0.0008,0.6063,0.2366,255,213
41441,627,200,141,531,0.4167,0.0017,0.2666,0.2315,255,227
41446,640,207,136,514,0.5399,0.0028,0.1118,0.2999,255,228
41451,648,208,140,541,0.4556,0.0038,0.1076,0.2531,255,232
41456,700,229,162,591,0.4216,0.0048,-0.1775,0.2342,255,245
41461,795,239,167,668,0.4363,0.0060,0.0343,0.2424,255,235
41466,714,217,180,605,0.3818,0.0071,-0.0990,0.2121,255,243
41471,635,191,157,540,0.3770,0.0081,0.2527,0.2095,255,229
41476,576,174,167,501,0.2945,0.0087,0.3170,0.1636,255,230
41481,556,177,157,502,0.2353,0.0092,0.2332,0.1307,255,235
41486,568,173,188,554,0.0328,0.0000,-0.0094,0.0182,255,254
41491,629,169,199,625,-0.0200,-0.0001,0.0514,-0.0111,255,253
41496,679,179,223,729,-0.1929,-0.0004,-0.2086,-0.1072,238,255
41501,594,166,197,612,-0.0975,-0.0008,0.1167,-0.0542,255,254
41506,547,165,184,540,0.0025,0.0000,-0.0014,0.0014,255,254
41511,525,147,161,524,-0.0146,0.0000,-0.1295,-0.0081,249,255
41516,554,152,162,540,0.0409,0.0000,0.1254,0.0227,255,248
41521,624,188,171,609,0.0701,0.0003,-0.0481,0.0389,255,254
41526,731,217,218,681,0.1452,0.0006,0.2318,0.0807,255,239
41531,743,187,185,640,0.3190,0.0012,0.5764,0.1772,255,219
41536,679,186,185,622,0.1852,0.0016,-0.0160,0.1029,255,248
41541,679,186,185,626,0.1718,0.0019,0.0878,0.0955,255,244
41546,725,215,206,690,0.1118,0.0022,0.0206,0.0621,255,249
41551,722,204,204,720,0.0058,0.0024,-0.2425,0.0032,245,255
41556,637,196,196,631,0.0195,0.0026,-0.1942,0.0108,248,255
41561,585,200,154,575,0.0904,0.0030,-0.3806,0.0502,243,255
41566,598,225,166,540,0.2743,0.0038,0.0504,0.1524,255,241
41571,658,243,145,549,0.4796,0.0049,0.3876,0.2665,255,220
41576,700,238,169,618,0.3287,0.0059,-0.0112,0.1826,255,242
41581,803,272,162,699,0.3924,0.0069,0.0560,0.2180,255,236
41586,778,255,166,665,0.4133,0.0078,0.0630,0.2296,255,235
41591,705,217,149,631,0.3067,0.0089,-0.4023,0.1704,251,255
41596,644,195,141,561,0.3539,0.0100,-0.2039,0.1966,255,248
41601,623,207,150,532,0.3929,0.0111,-0.0341,0.2183,255,240
41606,650,199,162,591,0.2404,0.0119,-0.1377,0.1336,255,250
41611,727,226,175,664,0.2411,0.0127,-0.2955,0.1339,253,255
41616,823,245,197,731,0.2922,0.0135,-0.0220,0.1623,255,243
41621,691,195,210,681,0.0152,0.0138,-0.3002,0.0084,244,255
41731,577,152,196,609,-0.1643,-0.0343,0.0461,-0.0913,248,255
41736,645,179,210,669,-0.1089,-0.0347,0.2098,-0.0605,255,252
41741,701,194,209,717,-0.0623,-0.0349,0.1531,-0.0346,255,252
41746,686,208,180,687,0.0256,0.0001,-0.0614,0.0142,253,255
41751,730,230,181,651,0.2873,0.0008,0.2123,0.1596,255,234
41756,786,243,175,666,0.4120,0.0020,-0.2016,0.2289,255,246
41761,739,226,138,586,0.5829,0.0036,0.0724,0.3239,255,228
41766,682,243,149,532,0.6097,0.0054,-0.0604,0.3387,255,232
41771,667,235,132,510,0.6692,0.0072,0.1576,0.3718,255,221
41776,662,217,129,524,0.5898,0.0088,0.0133,0.3277,255,230
41781,691,220,140,552,0.5581,0.0104,0.1494,0.3100,255,226
41786,730,225,154,614,0.4377,0.0116,-0.0709,0.2432,255,239
41791,790,218,184,669,0.3840,0.0127,-0.0205,0.2133,255,239
41796,703,229,192,631,0.2595,0.0135,0.1882,0.1442,255,236
41836,713,190,201,690,0.0582,0.0001,0.0127,0.0323,255,252
41841,739,186,209,716,0.0448,0.0003,-0.1770,0.0249,249,255
41846,684,178,210,681,-0.0236,-0.0000,-0.1497,-0.0131,248,255
41851,661,178,197,639,0.0505,0.0002,-0.0996,0.0281,253,255
41856,648,185,208,636,0.0140,0.0000,-0.0362,0.0078,254,255
41861,699,208,221,677,0.0529,0.0000,0.1440,0.0294,255,247
41866,731,207,213,711,0.0522,0.0000,0.2758,0.0290,255,241
41871,679,187,197,617,0.1886,0.0004,0.2605,0.1048,255,237
41876,619,173,176,574,0.1541,0.0008,-0.1306,0.0856,255,254
41881,635,191,176,613,0.0903,0.0012,-0.3988,0.0502,242,255
41886,669,192,205,648,0.0525,0.0000,0.2173,0.0292,255,244
41891,705,175,205,708,-0.0392,0.0000,-0.3011,-0.0218,241,255
41896,665,169,209,674,-0.0702,-0.0000,-0.2551,-0.0390,241,255
41901,636,172,213,673,-0.1615,-0.0003,-0.2163,-0.0897,239,255
41906,654,174,222,713,-0.2297,-0.0008,-0.1806,-0.1276,238,255
41911,652,169,222,687,-0.1644,-0.0016,0.3327,-0.0913,255,248
41916,543,156,196,600,-0.2540,-0.0023,0.1749,-0.1411,251,255
41921,482,127,191,553,-0.3685,-0.0031,-0.3914,-0.2047,224,255
41926,472,136,193,531,-0.3162,-0.0037,-0.2729,-0.1757,231,255
41931,486,134,184,531,-0.2494,-0.0045,0.1361,-0.1386,250,255
41936,525,139,213,583,-0.3058,-0.0053,-0.0571,-0.1699,240,255
41941,605,164,209,647,-0.1894,-0.0060,0.1540,-0.1052,253,255
41946,606,166,210,652,-0.2005,-0.0065,0.1120,-0.1114,251,255
41951,567,143,206,623,-0.2702,-0.0070,-0.3157,-0.1501,231,255
41956,568,148,217,613,-0.2375,-0.0078,0.1404,-0.1320,250,255
41961,585,179,214,677,-0.3382,-0.0087,-0.1514,-0.1879,235,255
41966,670,164,236,738,-0.2748,-0.0096,0.0340,-0.1527,244,255
41971,693,173,257,773,-0.3076,-0.0104,0.0015,-0.1709,242,255
41976,632,160,253,734,-0.4037,-0.0114,0.1614,-0.2243,244,255
41981,605,161,283,748,-0.5519,-0.0129,-0.1254,-0.3066,227,255
41986,618,144,337,825,-0.7615,-0.0147,-0.3501,-0.4231,209,255
41991,522,131,347,747,-0.9180,-0.0171,-0.2146,-0.5100,209,255
41996,425,92,343,687,-1.2066,-0.0202,-0.4632,-0.6703,187,255
42001,355,75,373,687,-1.5632,-0.0243,-0.4992,-0.8685,171,255
42006,320,61,406,739,-1.8896,-0.0280,-0.8259,-1.0498,155,255
42011,319,79,480,846,-2.0694,-0.0280,-0.5645,-1.1497,155,255
